timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1548509218024,119,Search by Name transaction,200,"Number of samples in transaction : 1, number of failing samples : 0",Main script 1-1,,true,,28558,964,11,11,null,0,4803,0
1548509222821,119,Search query,200,OK,Main script 1-1,text,true,,28558,964,11,11,http://10.17.172.226/blog/search?q=editor,114,0,1
1548509219264,41,Open Predefined Date transaction,200,"Number of samples in transaction : 1, number of failing samples : 0",Main script 1-8,,true,,29673,914,11,11,null,0,4337,0
1548509223582,41,Open Predefined Date,200,OK,Main script 1-8,text,true,,29673,914,11,11,http://10.17.172.226/blog/2019/01/05/default,35,0,2
1548509220983,56,Go To Main Blog page transaction,200,"Number of samples in transaction : 1, number of failing samples : 0",Main script 1-9,,true,,30528,896,11,11,null,0,3260,0
1548509224237,56,Go To Main Blog page,200,OK,Main script 1-9,text,true,,30528,896,11,11,http://10.17.172.226/blog/,51,0,1
1548509220281,45,Go To Contact transaction,200,"Number of samples in transaction : 1, number of failing samples : 0",Main script 1-6,,true,,18494,956,11,11,null,0,4799,0
1548509225076,45,Go To Contact,200,OK,Main script 1-6,text,true,,18494,956,11,11,http://10.17.172.226/blog/contact,33,0,1
1548509220337,30,Open Predefined Date transaction,200,"Number of samples in transaction : 1, number of failing samples : 0",Main script 1-3,,true,,29673,967,11,11,null,0,5006,0
1548509225324,30,Open Predefined Date,200,OK,Main script 1-3,text,true,,29673,967,11,11,http://10.17.172.226/blog/2019/01/05/default,25,0,2
1548509222344,165,Open First or Random Post transaction,200,"Number of samples in transaction : 1, number of failing samples : 0",Main script 1-5,,true,,25006,965,11,11,null,0,3299,0
1548509225643,165,Go to post  post/333-editor2,200,OK,Main script 1-5,text,true,,25006,965,11,11,http://10.17.172.226/blog/post/333-editor2,160,0,1
1548509222146,7,Go to log in page transaction,200,"Number of samples in transaction : 1, number of failing samples : 0",Main script 1-11,,true,,4674,173,11,11,null,0,4031,0
1548509226170,7,Go to log in page,200,OK,Main script 1-11,text,true,,4674,173,11,11,http://10.17.172.226/blog/Account/login.aspx,7,0,1
1548509222947,169,Open First or Random Post transaction,200,"Number of samples in transaction : 1, number of failing samples : 0",Main script 1-1,,true,,25466,965,11,11,null,0,3140,0
1548509226086,169,Go to post  post/239-editor1,200,OK,Main script 1-1,text,true,,25466,965,11,11,http://10.17.172.226/blog/post/239-editor1,164,0,1
1548509221685,148,Open First or Random Post transaction,200,"Number of samples in transaction : 1, number of failing samples : 0",Main script 1-4,,true,,25343,965,11,11,null,0,4750,0
1548509226436,148,Go to post  post/198-editor2,200,OK,Main script 1-4,text,true,,25343,965,11,11,http://10.17.172.226/blog/post/198-editor2,143,0,2
1548509221561,60,Log in transaction,200,"Number of samples in transaction : 1, number of failing samples : 0",Main script 1-10,,true,,31023,1142,11,11,null,0,4976,0
1548509226531,60,Log in as Anonymous,200,OK,Main script 1-10,text,true,,31023,1142,11,11,http://10.17.172.226/blog/,10,0,1
1548509222277,18,Comment transaction,200,"Number of samples in transaction : 1, number of failing samples : 0",Main script 1-2,,true,,2833,3081,11,11,null,0,4667,0
1548509226944,18,Comment,200,OK,Main script 1-2,text,true,,2833,3081,11,11,http://10.17.172.226/blog/post/151-editor1,18,0,2
